"","X.1","X","Address","Zip","Date","Event","Price","Beds","Baths","SqrFt","LotSize","Time","DaysOnMarket","RollTimeAv"
"2692",1289,13644,"2202 Dickens Ter, Newark, DE",19702,2017-07-13,"Listed for sale",139900,2,2,1125,1742,3531,194,80
"2693",14440,1131,"28 Greenbridge Dr, Newark, DE",19713,2017-07-13,"Sold",105101,4,2,2475,6534,3531,160,90.4666666666667
"2694",6777,11333,"3 Natalie Ln, Newark, DE",19713,2017-07-13,"Listed for sale",219900,3,1.1,1575,10018,3531,45,80.6666666666667
"2695",6321,17635,"5 Lilac Ct, Newark, DE",19702,2017-07-13,"Sold",192000,3,1.5,1525,6534,3531,38,84.4666666666667
"2696",4053,18237,"8 Turnbridge Rd, Newark, DE",19713,2017-07-13,"Listed for sale",129900,3,1,1350,2178,3531,70,80.6
"2697",15706,5686,"115 Haut Brion Ave, Newark, DE",19702,2017-07-14,"Sold",430000,4,3.5,4175,7840,3532,41,81.9333333333333
"2698",2262,10743,"143 Spruceglen Dr, Newark, DE",19711,2017-07-14,"Sold",169900,4,1.5,1230,7405,3532,67,77.9333333333333
"2699",1066,8532,"15 Martindale Dr, Newark, DE",19713,2017-07-14,"Sold",137500,3,1,1125,6969,3532,63,75
"2700",2112,16189,"19 Deer Run Dr, Newark, DE",19702,2017-07-14,"Sold",187500,3,2,1225,9583,3532,80,74.2666666666667
"2701",10688,13522,"202 Seminole Dr, Newark, DE",19702,2017-07-14,"Sold",193000,3,2.5,1825,7840,3532,252,87.4
"2702",13046,1291,"304 Ware Rd, Newark, DE",19711,2017-07-14,"Sold",279900,4,2.5,2100,10018,3532,70,88.8
"2703",6826,14346,"416 Monmouth Pl, Newark, DE",19702,2017-07-14,"Listed for sale",134900,3,1.5,1575,3049,3532,109,85.5333333333333
"2704",1675,17934,"6 Wright Cir, Newark, DE",19702,2017-07-14,"Listed for sale",150000,3,1,1175,10018,3532,38,85.2
"2705",9768,10506,"113 Mulberry Rd, Newark, DE",19711,2017-07-17,"Sold",224900,4,2,1756,8712,3535,45,87.4666666666667
"2706",14875,2835,"1135 Old Coochs Bridge Rd, Newark, DE",19713,2017-07-17,"Listed for sale",298900,4,3,2678,10018,3535,66,86.1333333333333
"2707",6363,19600,"216 Bell Ringer Ct, Newark, DE",19702,2017-07-17,"Sold",179500,3,3,1525,3920,3535,66,88.2666666666667
"2708",7081,11368,"300 Durso Dr, Newark, DE",19711,2017-07-17,"Sold",164500,3,2,1600,9583,3535,69,85.0666666666667
"2709",4384,20075,"316 Goldsmith Ln, Newark, DE",19702,2017-07-17,"Listed for sale",184900,3,3,1375,2178,3535,50,83.8
"2710",8038,14266,"4 Glyn Dr, Newark, DE",19713,2017-07-17,"Sold",225000,4,1.5,1650,10018,3535,59,82.2
"2711",4220,12347,"901 Birchwood Dr, Newark, DE",19713,2017-07-17,"Listed for sale",195000,3,1,1375,7840,3535,67,77.7333333333333
"2712",10195,12359,"912 Rahway Dr, Newark, DE",19711,2017-07-17,"Sold",232000,3,2,1800,7840,3535,40,78.4
"2713",6790,12774,"115 Eastfield Rd, Newark, DE",19713,2017-07-18,"Listed for sale",201000,3,1.5,1575,8712,3536,104,78
"2714",5532,10827,"16 Malvern Rd, Newark, DE",19713,2017-07-18,"Listed for sale",225000,4,2.5,1475,8276,3536,59,79.4666666666667
"2715",15489,6021,"17 Bordeaux Blvd, Newark, DE",19702,2017-07-18,"Sold",271623,4,2.5,3425,9147,3536,84,79.2666666666667
"2716",12911,635,"17 Boyds Valley Dr, Newark, DE",19711,2017-07-18,"Sold",250000,4,2,2075,10018,3536,76,80.6666666666667
"2717",4404,19585,"214 Fieldstone Ln, Newark, DE",19702,2017-07-18,"Sold",150000,3,2.5,1386,3485,3536,13,70.8666666666667
"2718",2740,14009,"3 Nathan Hale Ct, Newark, DE",19711,2017-07-18,"Sold",130000,3,1.5,1275,1742,3536,20,69.6666666666667
"2719",7361,19981,"300 Cannons Way, Newark, DE",19713,2017-07-18,"Sold",185000,3,3,1600,8712,3536,92,73.0666666666667
"2720",8067,15756,"128 E Green Valley Cir, Newark, DE",19711,2017-07-19,"Listed for sale",214000,3,2.5,1650,3920,3537,43,74.8666666666667
"2721",2948,21345,"14 Castle Way, Bear, DE",19701,2017-07-19,"Listed for sale",209000,3,2.5,1275,2178,3537,149,81.4666666666667
"2722",1891,19804,"245 Jasmine Ln, Newark, DE",19702,2017-07-19,"Sold",194990,3,1.5,1200,2178,3537,54,72.2
"2723",3049,9302,"34 Merry Rd, Newark, DE",19713,2017-07-19,"Listed for sale",189900,3,1,1300,7405,3537,162,88.4
"2724",4487,9551,"5 Montvale Rd, Newark, DE",19713,2017-07-19,"Sold",112875,3,1,1400,10018,3537,40,70.6666666666667
"2725",15677,5488,"101 Syracuse Dr, Newark, DE",19713,2017-07-20,"Sold",480000,5,3,3900,10018,3538,60,69.3333333333333
"2726",5365,18625,"108 Mcmullen Cir, Bear, DE",19701,2017-07-20,"Sold",167000,3,1.5,1450,2178,3538,55,56.2
"2727",12338,428,"127 W Rutherford Dr, Newark, DE",19713,2017-07-20,"Sold",229900,3,2.5,2000,7840,3538,73,56.4
"2728",11781,16136,"18 Allison Ln, Newark, DE",19711,2017-07-20,"Sold",104330,4,3,1925,6969,3538,100,60.0666666666667
"2729",15682,6242,"209 Margaux Cir, Newark, DE",19702,2017-07-20,"Listed for sale",469900,4,4,3900,8276,3538,125,93.4666666666667
"2730",14616,6268,"21 Glen Avon Dr, New Castle, DE",19702,2017-07-20,"Sold",353500,4,2.1,2575,9583,3538,71,60.4
"2731",6009,19859,"27 Concord Dr, Newark, DE",19702,2017-07-20,"Sold",219400,3,1.1,1500,8712,3538,100,62.4666666666667
"2732",5596,11865,"59 Augusta Dr, Newark, DE",19713,2017-07-20,"Sold",215000,4,2,1475,9147,3538,36,60.9333333333333
"2733",11462,20749,"900 Glen Falls Ct, Newark, DE",19711,2017-07-20,"Sold",232000,3,2.5,1875,6098,3538,45,61.2666666666667
"2734",12841,5375,"915 8th St, Newark, DE",19711,2017-07-20,"Sold",202000,3,2.5,2050,5662,3538,65,60
"2735",8448,22964,"92 Versailles Ct, Newark, DE",19702,2017-07-20,"Sold",189900,3,2.5,1650,2613,3538,61,59
"2736",4544,12460,"100 Autumn Horseshoe Bnd, Newark, DE",19702,2017-07-21,"Listed for sale",209000,4,2,1400,7840,3539,46,88.4666666666667
"2737",14707,5545,"105 Glen Avon Ct, Newark, DE",19702,2017-07-21,"Listed for sale",374900,4,3,2600,9583,3539,90,81.5333333333333
"2738",3862,12689,"1106 Birchwood Dr, Newark, DE",19713,2017-07-21,"Sold",195000,3,1,1350,7840,3539,56,61.8666666666667
"2739",5956,13034,"1300 Grayrock Rd, Newark, DE",19713,2017-07-21,"Listed for sale",224200,3,2,1500,8276,3539,81,83.9333333333333
"2740",10506,21407,"144 Couples Dr, Newark, DE",19702,2017-07-21,"Sold",194000,3,3,1800,2178,3539,21,61.9333333333333
"2741",3211,16444,"220 Britain Ct, Newark, DE",19702,2017-07-21,"Listed for sale",144900,2,2.5,1300,2178,3539,37,81.7333333333333
"2742",14892,6590,"306 Sentinel Ln, Newark, DE",19702,2017-07-21,"Listed for sale",349900,2,2.1,2700,4791,3539,56,78.2
"2743",2816,15996,"157 Melodic Dr, Newark, DE",19713,2017-07-22,"Listed for sale",209000,3,2,1275,8276,3540,226,90.7333333333333
"2744",8154,16840,"304 2nd St, Newark, DE",19711,2017-07-24,"Sold",209000,3,2.1,1650,2178,3542,173,67.3333333333333
"2745",133,8411,"134 New London Rd, Newark, DE",19711,2017-07-25,"Sold",121000,2,1,875,8276,3543,32,65.8666666666667
"2746",2188,19128,"137 Creekside Ct, Newark, DE",19702,2017-07-25,"Listed for sale",147000,2,1.5,1225,2178,3543,66,90.7333333333333
"2747",4979,11681,"43 Millwright Dr, Newark, DE",19711,2017-07-25,"Sold",229900,4,2,1425,9147,3543,145,72.8666666666667
"2748",15652,7888,"7 Lynam Lookout Dr, Newark, DE",19702,2017-07-25,"Listed for sale",429900,5,3,3850,8712,3543,45,90.4
"2749",3792,10473,"112 Longview Dr, Newark, DE",19711,2017-07-26,"Listed for sale",192000,3,2,1350,7405,3544,49,89.2
"2750",3193,15600,"116 Britain Ct, Newark, DE",19702,2017-07-26,"Listed for sale",144900,3,2.5,1300,2178,3544,51,85.6666666666667
"2751",5957,13035,"1300 Grayrock Rd, Newark, DE",19713,2017-07-26,"Listed for sale",229000,3,2,1500,8276,3544,76,86.8
"2752",10107,21516,"17 Paynter St, Bear, DE",19701,2017-07-26,"Listed for sale",199900,3,2.5,1775,2178,3544,78,89.1333333333333
"2753",9129,21880,"23 Sir Thomas Ln, Newark, DE",19702,2017-07-26,"Listed for sale",219500,3,2.5,1700,4791,3544,54,82.8
"2754",13583,3967,"29 Sumac Ct, Newark, DE",19702,2017-07-26,"Sold",278000,4,3,2200,8276,3544,48,72.0666666666667
"2755",10322,18360,"9 Tarcote Ct, Newark, DE",19702,2017-07-26,"Sold",2e+05,4,3,1800,8276,3544,27,70.2
"2756",3676,20893,"1 Linden Pl, Newark, DE",19702,2017-07-27,"Sold",182750,3,2.1,1325,3049,3545,73,70.2
"2757",13018,64,"100 Ware Rd, Newark, DE",19711,2017-07-27,"Listed for sale",183900,4,3,2100,10018,3545,261,89.4
"2758",5903,10146,"1000 Greentree Rd, Newark, DE",19713,2017-07-27,"Sold",199900,3,1,1500,8276,3545,51,66.9333333333333
"2759",10006,18780,"112 Gladstone Way, Newark, DE",19702,2017-07-27,"Listed for sale",182500,3,1.5,1775,3484,3545,48,84.2666666666667
"2760",2163,18980,"122 Creekside Ct, Newark, DE",19702,2017-07-27,"Listed for sale",5e+05,2,2.1,1225,1742,3545,89,87.1333333333333
"2761",9208,8389,"1304 Barksdale Rd, Newark, DE",19711,2017-07-27,"Listed for sale",890000,3,2,1725,7405,3545,19,82.4
"2762",8597,13243,"156 Flamingo Dr, Newark, DE",19702,2017-07-27,"Listed for sale",115000,4,1.1,1675,3049,3545,75,82
"2763",14045,3288,"16 Country Hills Dr, Newark, DE",19711,2017-07-27,"Listed for sale",299900,4,2.5,2325,10454,3545,116,87.2666666666667
"2764",11941,13598,"214 Warfield Rd, Newark, DE",19713,2017-07-27,"Sold",239900,5,2,1950,8712,3545,135,71.2
"2765",7172,13703,"23 Scottfield Dr, Newark, DE",19713,2017-07-27,"Sold",199900,3,1,1600,9147,3545,217,79
"2766",6666,22053,"25 Wisteria Dr, Newark, DE",19702,2017-07-27,"Listed for sale",199999,3,2.5,1550,2178,3545,71,88.2666666666667
"2767",8775,9662,"56 Millwright Dr, Newark, DE",19711,2017-07-27,"Sold",231000,3,1.5,1700,7840,3545,72,81.4
"2768",7061,10069,"9 Radnor Rd, Newark, DE",19713,2017-07-27,"Listed for sale",199900,4,1.5,1600,10018,3545,63,77.4
"2769",1411,8366,"13 Chippendale Cir, Newark, DE",19713,2017-07-28,"Listed for sale",225000,4,2,1150,10454,3546,98,79.5333333333333
"2770",1841,16242,"2 Von Steuben Ct, Newark, DE",19702,2017-07-28,"Listed for sale",139900,2,3,1200,5227,3546,143,86.0666666666667
"2771",6956,21754,"210 Gladstone Way, Bear, DE",19701,2017-07-28,"Listed for sale",199900,2,2.5,1575,4356,3546,195,95.8
"2772",9667,21833,"22 Boggs Ln, Bear, DE",19701,2017-07-28,"Listed for sale",159900,3,2.5,1750,2178,3546,10,93.0666666666667
"2773",10182,11445,"322 N Dillwyn Rd, Newark, DE",19711,2017-07-28,"Sold",239900,3,3,1800,7405,3546,99,85
"2774",9689,22378,"357 Latrobe Dr, Newark, DE",19702,2017-07-28,"Sold",269900,3,3,1750,2613,3546,56,84.4
"2775",9049,20498,"520 Blacksmith Ln, Newark, DE",19702,2017-07-28,"Sold",180000,3,1,1700,2178,3546,51,83.7333333333333
"2776",10539,21696,"204 Arrowwood Dr, Newark, DE",19713,2017-07-29,"Listed for sale",245000,3,2.5,1800,6969,3547,131,96.7333333333333
"2777",4645,15227,"954 Devon Dr, Newark, DE",19711,2017-07-29,"Listed for sale",250000,4,2,1400,9583,3547,95,97.8666666666667
"2778",11064,10895,"171 Rockrose Dr, Newark, DE",19711,2017-07-30,"Sold",218900,3,1.5,1850,6969,3548,133,88.8666666666667
"2779",7060,10037,"9 Carole Rd, Newark, DE",19713,2017-07-30,"Sold",215900,4,1.5,1600,8712,3548,83,93
"2780",1042,8257,"11 Curry Ln, Newark, DE",19713,2017-07-31,"Listed for sale",199900,3,1,1125,7405,3549,56,98
"2781",4074,18822,"116 Gladstone Way, Newark, DE",19702,2017-07-31,"Sold",170000,2,1.5,1350,3485,3549,67,85.9333333333333
"2782",2039,12877,"12 Queens Way, Newark, DE",19713,2017-07-31,"Sold",180000,3,1,1225,7840,3549,90,89.8
"2783",5412,10652,"125 Brennen Dr, Newark, DE",19713,2017-07-31,"Listed for sale",117500,3,1,1453,7840,3549,151,90.6666666666667
"2784",10657,8800,"204 Dallam Rd, Newark, DE",19711,2017-07-31,"Sold",310000,4,2,1825,10454,3549,80,85.4666666666667
"2785",14933,863,"207 Vassar Dr, Newark, DE",19711,2017-07-31,"Sold",289900,4,3,2750,9148,3549,58,86.1333333333333
"2786",1114,9117,"27 Montvale Rd, Newark, DE",19713,2017-07-31,"Listed for sale",174900,3,1,1125,6969,3549,143,97
"2787",1160,9685,"6 Montrose Dr, Newark, DE",19713,2017-07-31,"Sold",199850,3,2,1125,9583,3549,89,90.2666666666667
"2788",5724,17942,"603 Brill Ct, Newark, DE",19711,2017-07-31,"Listed for sale",229900,3,2.5,1475,2613,3549,37,93.5333333333333
"2789",14568,2097,"8 Eberly Dr, Newark, DE",19711,2017-07-31,"Sold",290000,4,4,2550,10019,3549,98,91.9333333333333
"2790",95,18228,"8 Strauss Way, Newark, DE",19702,2017-07-31,"Sold",144900,2,1,783,6000,3549,74,93.4666666666667
"2791",10627,22951,"90 Denny Cir, Newark, DE",19702,2017-07-31,"Sold",194800,3,2.5,1800,3049,3549,83,90
"2792",6114,19572,"211 Dunsmore Dr, Newark, DE",19713,2017-08-01,"Sold",275000,3,2.5,1518,6534,3550,74,80.4666666666667
"2793",9891,14611,"53 White Clay Cres, Newark, DE",19711,2017-08-01,"Sold",225000,3,1.5,1775,10018,3550,38,78.2
"2794",12197,12572,"106 Autumn Horseshoe Bnd, Newark, DE",19702,2017-08-02,"Listed for sale",160000,4,3,1975,7405,3551,77,97.4
"2795",2648,21589,"19 Birchgrove Rd, Newark, DE",19702,2017-08-02,"Listed for sale",259900,3,2,1250,9147,3551,79,97.6666666666667
"2796",10553,22014,"24 Lisa Dr, Newark, DE",19702,2017-08-02,"Sold",197501,3,2.5,1800,2178,3551,32,73.7333333333333
"2797",957,17505,"48 Garvey Ln, Newark, DE",19702,2017-08-02,"Listed for sale",214900,3,1,1100,7840,3551,42,92.7333333333333
"2798",15208,5515,"104 Briarcreek Ct, Newark, DE",19711,2017-08-03,"Listed for sale",465000,3,4,2975,4791,3552,88,93.8666666666667
"2799",11737,12547,"104 Timberline Dr, Newark, DE",19711,2017-08-03,"Listed for sale",265000,4,3,1925,10018,3552,250,106.333333333333
"2800",7672,18594,"105 Upper Valley Ln, Newark, DE",19711,2017-08-03,"Sold",175000,3,2.5,1625,3920,3552,76,75.0666666666667
"2801",1979,8571,"16 Martindale Dr, Newark, DE",19713,2017-08-03,"Listed for sale",119900,3,1,1225,6969,3552,57,103.6
"2802",6528,17886,"6 Flint Hill Dr, Newark, DE",19702,2017-08-03,"Listed for sale",269900,3,2,1550,7405,3552,64,98.3333333333333
"2803",2113,16190,"19 Hunting Ridge Rd, Newark, DE",19702,2017-08-04,"Listed for sale",275000,3,2,1225,7405,3553,80,90.6666666666667
"2804",20,8874,"218 W Park Pl, Newark, DE",19711,2017-08-04,"Listed for sale",179900,3,1,725,7405,3553,54,93.6
"2805",15145,6627,"311 Pierce Run, Newark, DE",19702,2017-08-04,"Listed for sale",3599000,4,4,2900,4791,3553,55,88.5333333333333
"2806",9893,14627,"56 Boyds Valley Dr, Newark, DE",19711,2017-08-04,"Sold",255000,3,2,1775,9147,3553,37,74.1333333333333
"2807",9408,20692,"817 Arbern Pl, Newark, DE",19711,2017-08-04,"Listed for sale",239900,3,4,1725,6534,3553,98,88.7333333333333
"2808",15464,5631,"11 Vaughn Ln, Newark, DE",19702,2017-08-05,"Listed for sale",349000,4,4,3325,3920,3554,46,88.0666666666667
"2809",4039,18153,"717 Kilgor Ct, Newark, DE",19702,2017-08-05,"Listed for sale",399000,3,1,1350,2613,3554,209,91.9333333333333
"2810",3528,11812,"514 Banyan Rd, Newark, DE",19713,2017-08-06,"Listed for sale",195000,3,1.1,1325,7840,3555,236,98.1333333333333
"2811",6341,18889,"119 Cannonball Ln, Newark, DE",19702,2017-08-07,"Listed for sale",185000,2,3,1525,9147,3556,91,101.733333333333
"2812",8329,21553,"176 Versailles Ct, Newark, DE",19702,2017-08-07,"Listed for sale",195000,3,2.5,1650,2178,3556,59,100.533333333333
"2813",9670,21836,"22 Boggs Ln, Bear, DE",19701,2017-08-07,"Sold",159900,3,2.5,1750,2178,3556,10,65.9333333333333
"2814",9858,14051,"30 N Fawn Dr, Newark, DE",19711,2017-08-07,"Listed for sale",235000,3,2.5,1775,9583,3556,53,98.8
"2815",9176,22577,"5 E Richards Ln, Newark, DE",19711,2017-08-07,"Sold",170000,2,2.5,1700,2178,3556,118,68.2666666666667
"2816",3957,14953,"803 Brennen Dr, Newark, DE",19713,2017-08-07,"Listed for sale",920000,3,2,1350,7840,3556,29,97.9333333333333
"2817",11250,15074,"87 Dallas Ave, Newark, DE",19711,2017-08-07,"Sold",245000,4,1.5,1872,9583,3556,173,75.3333333333333
"2818",13237,5596,"109 Croom Mills Dr, Hockessin, DE",19707,2017-08-08,"Sold",289000,2,2.5,2125,3920,3557,123,77.5333333333333
"2819",3441,10366,"1104 Stinsford Rd, Newark, DE",19713,2017-08-08,"Sold",189900,4,2,1325,9147,3557,131,80.9333333333333
"2820",15204,5800,"122 Rosemary Ct, Bear, DE",19701,2017-08-08,"Sold",3e+05,4,3.5,2950,6098,3557,98,83.6
"2821",13071,4590,"414 Revolution Ct, Newark, DE",19702,2017-08-08,"Listed for sale",2049000,3,2,2100,5662,3557,57,95.8666666666667
"2822",3992,17950,"605 Lockhaven Ct, Newark, DE",19702,2017-08-08,"Listed for sale",133500,3,1,1350,2178,3557,83,84.7333333333333
"2823",5827,9113,"27 Meadow Ln, Newark, DE",19713,2017-08-09,"Sold",210000,4,2,1490,6969,3558,82,83.1333333333333
"2824",3785,10367,"1105 Birchwood Dr, Newark, DE",19713,2017-08-10,"Listed for sale",175000,3,1,1350,7840,3559,57,84.7333333333333
"2825",5160,8756,"20 Davies Rd, Newark, DE",19713,2017-08-10,"Sold",224300,4,1.5,1450,8712,3559,91,82.6666666666667
"2826",6211,13853,"272 Belfield Rd, Newark, DE",19713,2017-08-10,"Sold",227000,4,1.1,1525,9147,3559,35,80.0666666666667
"2827",14641,7684,"607 S Twin Lakes Blvd, Newark, DE",19711,2017-08-10,"Listed for sale",289900,3,2.5,2575,2613,3559,68,85
"2828",3536,12068,"7 Garrett Rd, Newark, DE",19713,2017-08-10,"Listed for sale",160000,4,1.1,1325,9147,3559,134,88.6
"2829",12714,2246,"907 Aster Ave, Newark, DE",19711,2017-08-10,"Listed for sale",268000,4,2.5,2045,7840,3559,155,95.3333333333333
"2830",7068,10458,"112 Flintlock Rd, Newark, DE",19713,2017-08-11,"Listed for sale",182900,3,1,1600,7840,3560,63,95.8666666666667
"2831",941,15692,"12 Williams Ct, Newark, DE",19702,2017-08-11,"Sold",149900,3,1,1100,6534,3560,51,77.9333333333333
"2832",212,15752,"127 Melodic Dr, Newark, DE",19713,2017-08-11,"Listed for sale",166900,2,1,925,9147,3560,49,92.6
"2833",845,15848,"139 E Green Valley Cir, Newark, DE",19711,2017-08-11,"Sold",135000,1,1.5,1075,3484,3560,35,75.3333333333333
"2834",12359,1184,"3 Carole Rd, Newark, DE",19713,2017-08-11,"Sold",118501,4,3,2000,10018,3560,78,78
"2835",12459,6608,"309 Sentinel Ln, Newark, DE",19702,2017-08-11,"Listed for sale",265000,2,2,2000,6969,3560,96,95.9333333333333
"2836",15670,7383,"49 Lynam Lookout Dr, Newark, DE",19702,2017-08-11,"Listed for sale",405000,5,3,3875,8712,3560,33,84.2
"2837",5422,14592,"53 Queens Way, Newark, DE",19713,2017-08-11,"Sold",221000,4,1,1456,8276,3560,114,83.4666666666667
"2838",8398,22827,"76 Chambord Dr, Newark, DE",19702,2017-08-11,"Listed for sale",179900,2,2,1650,1742,3560,67,72.9333333333333
"2839",14659,8090,"9 E Hawthorne Dr, Newark, DE",19702,2017-08-11,"Listed for sale",332900,4,3,2575,9147,3560,194,79.8
"2840",15642,6742,"33 Winding Rd, Newark, DE",19702,2017-08-12,"Listed for sale",418500,4,3.5,3850,7840,3561,13,76.7333333333333
"2841",2944,21071,"11 W Kyla Marie Dr, Newark, DE",19702,2017-08-13,"Listed for sale",195900,3,2.5,1275,3484,3562,71,77.9333333333333
"2842",8078,15856,"14 Gogh Cir, Newark, DE",19702,2017-08-14,"Listed for sale",159900,3,2,1650,6098,3563,233,91.5333333333333
"2843",5865,8478,"145 Brookside Blvd, Newark, DE",19713,2017-08-14,"Listed for sale",229900,4,2,1500,9147,3563,126,96.1333333333333
"2844",6099,11970,"609 Tamara Cir, Newark, DE",19711,2017-08-14,"Listed for sale",160000,3,2.5,1518,9147,3563,158,101.133333333333
"2845",9210,8391,"1304 Barksdale Rd, Newark, DE",19711,2017-08-15,"Sold",125605,3,2,1725,7405,3564,19,79.6666666666667
"2846",3899,13308,"167 Scottfield Dr, Newark, DE",19713,2017-08-15,"Listed for sale",210000,3,1,1350,8712,3564,45,100.333333333333
"2847",488,16264,"20 Burns Way, Newark, DE",19702,2017-08-15,"Sold",159900,3,1,1000,6098,3564,67,81.6666666666667
"2848",614,16691,"28 Harkfort Rd, Newark, DE",19702,2017-08-15,"Sold",224900,3,1.5,1025,6969,3564,50,84.3333333333333
"2849",11957,13942,"3 Alwyn Rd, Newark, DE",19713,2017-08-15,"Listed for sale",229900,4,2,1950,7840,3564,69,100.4
"2850",244,16779,"3 Coronet Ct, Newark, DE",19713,2017-08-15,"Sold",169000,2,1,925,8276,3564,183,88.6666666666667
"2851",3487,11359,"300 Brennen Dr, Newark, DE",19713,2017-08-15,"Listed for sale",9e+05,4,2,1325,7840,3564,380,116.8
"2852",15267,7910,"708 Princeton Ln, Newark, DE",19713,2017-08-15,"Sold",4e+05,5,2.5,3050,7840,3564,347,100.266666666667
"2853",15209,5516,"104 Briarcreek Ct, Newark, DE",19711,2017-08-16,"Listed for sale",435000,3,4,2975,4791,3565,75,111.466666666667
"2854",9793,10594,"118 Kingswood Rd, Newark, DE",19713,2017-08-16,"Sold",179900,3,1,1775,7840,3565,246,108.466666666667
"2855",888,8514,"15 Kress Rd, Newark, DE",19713,2017-08-16,"Sold",1e+05,3,1,1100,8712,3565,91,105.8
"2856",12075,20263,"4 Montceau Dr, Newark, DE",19702,2017-08-16,"Listed for sale",269900,4,3,1950,7840,3565,75,112.266666666667
"2857",9781,15190,"915 Pheasant Run, Newark, DE",19711,2017-08-16,"Sold",275000,5,3,1773,7841,3565,76,104.333333333333
"2858",7945,11382,"301 Darwin Dr, Newark, DE",19711,2017-08-17,"Sold",229000,3,2,1650,10454,3566,37,101.333333333333
"2859",10059,20274,"40 O'rourke Ct, Newark, DE",19702,2017-08-17,"Listed for sale",192000,3,3,1775,2178,3566,43,111.866666666667
"2860",3746,9453,"43 Chippendale Cir, Newark, DE",19713,2017-08-17,"Listed for sale",150000,4,2,1350,7405,3566,251,122.2
"2861",11305,12236,"8 Mavista Cir, Newark, DE",19713,2017-08-17,"Sold",135968,3,2,1875,10454,3566,55,98.9333333333333
"2862",7102,12861,"12 Gurnsey Dr, Newark, DE",19713,2017-08-18,"Listed for sale",199900,3,1,1600,7840,3567,84,125.6
"2863",11104,13536,"207 Edjil Dr, Newark, DE",19713,2017-08-18,"Listed for sale",239000,3,1.5,1850,6534,3567,49,124.4
"2864",7357,19681,"225 Romney Blvd, Newark, DE",19702,2017-08-18,"Sold",255000,4,1.5,1600,6969,3567,74,101.533333333333
"2865",12984,7087,"408 S Barrington Ct, Newark, DE",19702,2017-08-18,"Listed for sale",314900,4,2.5,2075,9583,3567,56,115.2
"2866",7230,14748,"613 Postfield Rd, Newark, DE",19713,2017-08-18,"Sold",162000,3,1,1600,8712,3567,49,101.4
"2867",11963,14243,"39 Argyle Rd, Newark, DE",19713,2017-08-19,"Listed for sale",235000,4,2,1950,10018,3568,184,126.6
"2868",15375,6574,"30 Pollari Cir, Newark, DE",19702,2017-08-21,"Sold",310000,4,2.5,3243,10018,3570,62,103.2
"2869",9952,17116,"360 Chickory Way, Newark, DE",19711,2017-08-21,"Sold",240000,4,3.5,1775,6534,3570,43,100.866666666667
"2870",1677,17936,"6 Wright Cir, Newark, DE",19702,2017-08-21,"Sold",145000,3,1,1175,10018,3570,38,95.8
"2871",817,9756,"69 Martindale Dr, Newark, DE",19713,2017-08-21,"Listed for sale",223500,3,2,1075,9147,3570,38,124.4
"2872",13533,935,"216 Cloverlea Rd, Newark, DE",19711,2017-08-22,"Listed for sale",262500,4,2,2200,8712,3571,41,111.6
"2873",1869,17104,"36 Garvey Ln, Newark, DE",19702,2017-08-22,"Sold",220000,3,2,1200,6534,3571,70,99.2
"2874",14441,1132,"28 Greenbridge Dr, Newark, DE",19713,2017-08-23,"Listed for sale",219900,4,2,2475,6534,3572,69,107.8
"2875",7516,11390,"302 N Dillwyn Rd, Newark, DE",19711,2017-08-23,"Sold",235000,4,3,1625,6534,3572,58,98.6
"2876",794,9366,"4 Carlin Ln, Newark, DE",19713,2017-08-23,"Sold",115000,3,1,1075,7405,3572,91,101.333333333333
"2877",10310,17896,"6 Gloucester Ct, Newark, DE",19702,2017-08-23,"Listed for sale",249900,4,2.1,1800,7840,3572,49,100.533333333333
"2878",7890,10258,"103 Marta Dr, Newark, DE",19711,2017-08-24,"Sold",210000,3,1.5,1650,6969,3573,115,96.8
"2879",7096,12799,"118 Rolling Dr, Newark, DE",19713,2017-08-24,"Sold",202100,3,1,1600,7840,3573,73,78.5333333333333
"2880",2218,19651,"220 Fieldstone Ln, Newark, DE",19702,2017-08-24,"Sold",144900,2,2.5,1225,1742,3573,104,69.0666666666667
"2881",514,17083,"345 Barley Dr, Newark, DE",19702,2017-08-24,"Listed for sale",159900,2,1.5,1000,1742,3573,112,105
"2882",11516,14236,"381 Hobart Dr, Newark, DE",19713,2017-08-24,"Listed for sale",234900,4,1.5,1900,7405,3573,54,104
"2883",4107,20406,"455 Stanley Plaza Blvd, Newark, DE",19713,2017-08-24,"Sold",172000,2,3,1350,2178,3573,117,70.8
"2884",6649,20435,"5 N Merriment Dr, Newark, DE",19702,2017-08-24,"Sold",170000,3,2,1550,2178,3573,85,71.4
"2885",11044,10753,"147 Spruceglen Dr, Newark, DE",19711,2017-08-25,"Listed for sale",251900,4,2,1850,7405,3574,63,82.8666666666667
"2886",3555,13378,"19 Myers Rd, Newark, DE",19713,2017-08-25,"Listed for sale",189900,3,1.5,1325,7840,3574,39,80.4666666666667
"2887",9136,21980,"238 N Barrington Ct, Newark, DE",19702,2017-08-25,"Sold",239900,3,2.5,1700,5227,3574,56,72.6666666666667
"2888",15645,6745,"33 Winding Rd, Newark, DE",19702,2017-08-25,"Sold",420000,4,3.5,3850,7840,3574,13,69.8666666666667
"2889",3570,14123,"331 Cobble Creek Curv, Newark, DE",19702,2017-08-25,"Sold",125000,3,2,1325,4356,3574,95,71.2666666666667
