"","X.1","X","Address","Zip","Date","Event","Price","Beds","Baths","SqrFt","LotSize","Time","DaysOnMarket","RollTimeAv"
"1736",95,18228,"8 Strauss Way, Newark, DE",19702,2017-07-31,"Sold",144900,2,1,783,6000,423,74,93.4666666666667
"1737",10627,22951,"90 Denny Cir, Newark, DE",19702,2017-07-31,"Sold",194800,3,2.5,1800,3049,423,83,90
"1738",6114,19572,"211 Dunsmore Dr, Newark, DE",19713,2017-08-01,"Sold",275000,3,2.5,1518,6534,424,74,80.4666666666667
"1739",9891,14611,"53 White Clay Cres, Newark, DE",19711,2017-08-01,"Sold",225000,3,1.5,1775,10018,424,38,78.2
"1740",12197,12572,"106 Autumn Horseshoe Bnd, Newark, DE",19702,2017-08-02,"Listed for sale",160000,4,3,1975,7405,425,77,97.4
"1741",2648,21589,"19 Birchgrove Rd, Newark, DE",19702,2017-08-02,"Listed for sale",259900,3,2,1250,9147,425,79,97.6666666666667
"1742",10553,22014,"24 Lisa Dr, Newark, DE",19702,2017-08-02,"Sold",197501,3,2.5,1800,2178,425,32,73.7333333333333
"1743",957,17505,"48 Garvey Ln, Newark, DE",19702,2017-08-02,"Listed for sale",214900,3,1,1100,7840,425,42,92.7333333333333
"1744",15208,5515,"104 Briarcreek Ct, Newark, DE",19711,2017-08-03,"Listed for sale",465000,3,4,2975,4791,426,88,93.8666666666667
"1745",11737,12547,"104 Timberline Dr, Newark, DE",19711,2017-08-03,"Listed for sale",265000,4,3,1925,10018,426,250,106.333333333333
"1746",7672,18594,"105 Upper Valley Ln, Newark, DE",19711,2017-08-03,"Sold",175000,3,2.5,1625,3920,426,76,75.0666666666667
"1747",1979,8571,"16 Martindale Dr, Newark, DE",19713,2017-08-03,"Listed for sale",119900,3,1,1225,6969,426,57,103.6
"1748",6528,17886,"6 Flint Hill Dr, Newark, DE",19702,2017-08-03,"Listed for sale",269900,3,2,1550,7405,426,64,98.3333333333333
"1749",2113,16190,"19 Hunting Ridge Rd, Newark, DE",19702,2017-08-04,"Listed for sale",275000,3,2,1225,7405,427,80,90.6666666666667
"1750",20,8874,"218 W Park Pl, Newark, DE",19711,2017-08-04,"Listed for sale",179900,3,1,725,7405,427,54,93.6
"1751",15145,6627,"311 Pierce Run, Newark, DE",19702,2017-08-04,"Listed for sale",3599000,4,4,2900,4791,427,55,88.5333333333333
"1752",9893,14627,"56 Boyds Valley Dr, Newark, DE",19711,2017-08-04,"Sold",255000,3,2,1775,9147,427,37,74.1333333333333
"1753",9408,20692,"817 Arbern Pl, Newark, DE",19711,2017-08-04,"Listed for sale",239900,3,4,1725,6534,427,98,88.7333333333333
"1754",15464,5631,"11 Vaughn Ln, Newark, DE",19702,2017-08-05,"Listed for sale",349000,4,4,3325,3920,428,46,88.0666666666667
"1755",4039,18153,"717 Kilgor Ct, Newark, DE",19702,2017-08-05,"Listed for sale",399000,3,1,1350,2613,428,209,91.9333333333333
"1756",3528,11812,"514 Banyan Rd, Newark, DE",19713,2017-08-06,"Listed for sale",195000,3,1.1,1325,7840,429,236,98.1333333333333
"1757",6341,18889,"119 Cannonball Ln, Newark, DE",19702,2017-08-07,"Listed for sale",185000,2,3,1525,9147,430,91,101.733333333333
"1758",8329,21553,"176 Versailles Ct, Newark, DE",19702,2017-08-07,"Listed for sale",195000,3,2.5,1650,2178,430,59,100.533333333333
"1759",9670,21836,"22 Boggs Ln, Bear, DE",19701,2017-08-07,"Sold",159900,3,2.5,1750,2178,430,10,65.9333333333333
"1760",9858,14051,"30 N Fawn Dr, Newark, DE",19711,2017-08-07,"Listed for sale",235000,3,2.5,1775,9583,430,53,98.8
"1761",9176,22577,"5 E Richards Ln, Newark, DE",19711,2017-08-07,"Sold",170000,2,2.5,1700,2178,430,118,68.2666666666667
"1762",3957,14953,"803 Brennen Dr, Newark, DE",19713,2017-08-07,"Listed for sale",920000,3,2,1350,7840,430,29,97.9333333333333
"1763",11250,15074,"87 Dallas Ave, Newark, DE",19711,2017-08-07,"Sold",245000,4,1.5,1872,9583,430,173,75.3333333333333
"1764",13237,5596,"109 Croom Mills Dr, Hockessin, DE",19707,2017-08-08,"Sold",289000,2,2.5,2125,3920,431,123,77.5333333333333
"1765",3441,10366,"1104 Stinsford Rd, Newark, DE",19713,2017-08-08,"Sold",189900,4,2,1325,9147,431,131,80.9333333333333
"1766",15204,5800,"122 Rosemary Ct, Bear, DE",19701,2017-08-08,"Sold",3e+05,4,3.5,2950,6098,431,98,83.6
"1767",13071,4590,"414 Revolution Ct, Newark, DE",19702,2017-08-08,"Listed for sale",2049000,3,2,2100,5662,431,57,95.8666666666667
"1768",3992,17950,"605 Lockhaven Ct, Newark, DE",19702,2017-08-08,"Listed for sale",133500,3,1,1350,2178,431,83,84.7333333333333
"1769",5827,9113,"27 Meadow Ln, Newark, DE",19713,2017-08-09,"Sold",210000,4,2,1490,6969,432,82,83.1333333333333
"1770",3785,10367,"1105 Birchwood Dr, Newark, DE",19713,2017-08-10,"Listed for sale",175000,3,1,1350,7840,433,57,84.7333333333333
"1771",5160,8756,"20 Davies Rd, Newark, DE",19713,2017-08-10,"Sold",224300,4,1.5,1450,8712,433,91,82.6666666666667
"1772",6211,13853,"272 Belfield Rd, Newark, DE",19713,2017-08-10,"Sold",227000,4,1.1,1525,9147,433,35,80.0666666666667
"1773",14641,7684,"607 S Twin Lakes Blvd, Newark, DE",19711,2017-08-10,"Listed for sale",289900,3,2.5,2575,2613,433,68,85
"1774",3536,12068,"7 Garrett Rd, Newark, DE",19713,2017-08-10,"Listed for sale",160000,4,1.1,1325,9147,433,134,88.6
"1775",12714,2246,"907 Aster Ave, Newark, DE",19711,2017-08-10,"Listed for sale",268000,4,2.5,2045,7840,433,155,95.3333333333333
"1776",7068,10458,"112 Flintlock Rd, Newark, DE",19713,2017-08-11,"Listed for sale",182900,3,1,1600,7840,434,63,95.8666666666667
"1777",941,15692,"12 Williams Ct, Newark, DE",19702,2017-08-11,"Sold",149900,3,1,1100,6534,434,51,77.9333333333333
"1778",212,15752,"127 Melodic Dr, Newark, DE",19713,2017-08-11,"Listed for sale",166900,2,1,925,9147,434,49,92.6
"1779",845,15848,"139 E Green Valley Cir, Newark, DE",19711,2017-08-11,"Sold",135000,1,1.5,1075,3484,434,35,75.3333333333333
"1780",12359,1184,"3 Carole Rd, Newark, DE",19713,2017-08-11,"Sold",118501,4,3,2000,10018,434,78,78
"1781",12459,6608,"309 Sentinel Ln, Newark, DE",19702,2017-08-11,"Listed for sale",265000,2,2,2000,6969,434,96,95.9333333333333
"1782",15670,7383,"49 Lynam Lookout Dr, Newark, DE",19702,2017-08-11,"Listed for sale",405000,5,3,3875,8712,434,33,84.2
"1783",5422,14592,"53 Queens Way, Newark, DE",19713,2017-08-11,"Sold",221000,4,1,1456,8276,434,114,83.4666666666667
"1784",8398,22827,"76 Chambord Dr, Newark, DE",19702,2017-08-11,"Listed for sale",179900,2,2,1650,1742,434,67,72.9333333333333
"1785",14659,8090,"9 E Hawthorne Dr, Newark, DE",19702,2017-08-11,"Listed for sale",332900,4,3,2575,9147,434,194,79.8
"1786",15642,6742,"33 Winding Rd, Newark, DE",19702,2017-08-12,"Listed for sale",418500,4,3.5,3850,7840,435,13,76.7333333333333
"1787",2944,21071,"11 W Kyla Marie Dr, Newark, DE",19702,2017-08-13,"Listed for sale",195900,3,2.5,1275,3484,436,71,77.9333333333333
"1788",8078,15856,"14 Gogh Cir, Newark, DE",19702,2017-08-14,"Listed for sale",159900,3,2,1650,6098,437,233,91.5333333333333
"1789",5865,8478,"145 Brookside Blvd, Newark, DE",19713,2017-08-14,"Listed for sale",229900,4,2,1500,9147,437,126,96.1333333333333
"1790",6099,11970,"609 Tamara Cir, Newark, DE",19711,2017-08-14,"Listed for sale",160000,3,2.5,1518,9147,437,158,101.133333333333
"1791",9210,8391,"1304 Barksdale Rd, Newark, DE",19711,2017-08-15,"Sold",125605,3,2,1725,7405,438,19,79.6666666666667
"1792",3899,13308,"167 Scottfield Dr, Newark, DE",19713,2017-08-15,"Listed for sale",210000,3,1,1350,8712,438,45,100.333333333333
"1793",488,16264,"20 Burns Way, Newark, DE",19702,2017-08-15,"Sold",159900,3,1,1000,6098,438,67,81.6666666666667
"1794",614,16691,"28 Harkfort Rd, Newark, DE",19702,2017-08-15,"Sold",224900,3,1.5,1025,6969,438,50,84.3333333333333
"1795",11957,13942,"3 Alwyn Rd, Newark, DE",19713,2017-08-15,"Listed for sale",229900,4,2,1950,7840,438,69,100.4
"1796",244,16779,"3 Coronet Ct, Newark, DE",19713,2017-08-15,"Sold",169000,2,1,925,8276,438,183,88.6666666666667
"1797",3487,11359,"300 Brennen Dr, Newark, DE",19713,2017-08-15,"Listed for sale",9e+05,4,2,1325,7840,438,380,116.8
"1798",15267,7910,"708 Princeton Ln, Newark, DE",19713,2017-08-15,"Sold",4e+05,5,2.5,3050,7840,438,347,100.266666666667
"1799",15209,5516,"104 Briarcreek Ct, Newark, DE",19711,2017-08-16,"Listed for sale",435000,3,4,2975,4791,439,75,111.466666666667
"1800",9793,10594,"118 Kingswood Rd, Newark, DE",19713,2017-08-16,"Sold",179900,3,1,1775,7840,439,246,108.466666666667
"1801",888,8514,"15 Kress Rd, Newark, DE",19713,2017-08-16,"Sold",1e+05,3,1,1100,8712,439,91,105.8
"1802",12075,20263,"4 Montceau Dr, Newark, DE",19702,2017-08-16,"Listed for sale",269900,4,3,1950,7840,439,75,112.266666666667
"1803",9781,15190,"915 Pheasant Run, Newark, DE",19711,2017-08-16,"Sold",275000,5,3,1773,7841,439,76,104.333333333333
"1804",7945,11382,"301 Darwin Dr, Newark, DE",19711,2017-08-17,"Sold",229000,3,2,1650,10454,440,37,101.333333333333
"1805",10059,20274,"40 O'rourke Ct, Newark, DE",19702,2017-08-17,"Listed for sale",192000,3,3,1775,2178,440,43,111.866666666667
"1806",3746,9453,"43 Chippendale Cir, Newark, DE",19713,2017-08-17,"Listed for sale",150000,4,2,1350,7405,440,251,122.2
"1807",11305,12236,"8 Mavista Cir, Newark, DE",19713,2017-08-17,"Sold",135968,3,2,1875,10454,440,55,98.9333333333333
"1808",7102,12861,"12 Gurnsey Dr, Newark, DE",19713,2017-08-18,"Listed for sale",199900,3,1,1600,7840,441,84,125.6
"1809",11104,13536,"207 Edjil Dr, Newark, DE",19713,2017-08-18,"Listed for sale",239000,3,1.5,1850,6534,441,49,124.4
"1810",7357,19681,"225 Romney Blvd, Newark, DE",19702,2017-08-18,"Sold",255000,4,1.5,1600,6969,441,74,101.533333333333
"1811",12984,7087,"408 S Barrington Ct, Newark, DE",19702,2017-08-18,"Listed for sale",314900,4,2.5,2075,9583,441,56,115.2
"1812",7230,14748,"613 Postfield Rd, Newark, DE",19713,2017-08-18,"Sold",162000,3,1,1600,8712,441,49,101.4
"1813",11963,14243,"39 Argyle Rd, Newark, DE",19713,2017-08-19,"Listed for sale",235000,4,2,1950,10018,442,184,126.6
"1814",15375,6574,"30 Pollari Cir, Newark, DE",19702,2017-08-21,"Sold",310000,4,2.5,3243,10018,444,62,103.2
"1815",9952,17116,"360 Chickory Way, Newark, DE",19711,2017-08-21,"Sold",240000,4,3.5,1775,6534,444,43,100.866666666667
"1816",1677,17936,"6 Wright Cir, Newark, DE",19702,2017-08-21,"Sold",145000,3,1,1175,10018,444,38,95.8
"1817",817,9756,"69 Martindale Dr, Newark, DE",19713,2017-08-21,"Listed for sale",223500,3,2,1075,9147,444,38,124.4
"1818",13533,935,"216 Cloverlea Rd, Newark, DE",19711,2017-08-22,"Listed for sale",262500,4,2,2200,8712,445,41,111.6
"1819",1869,17104,"36 Garvey Ln, Newark, DE",19702,2017-08-22,"Sold",220000,3,2,1200,6534,445,70,99.2
"1820",14441,1132,"28 Greenbridge Dr, Newark, DE",19713,2017-08-23,"Listed for sale",219900,4,2,2475,6534,446,69,107.8
"1821",7516,11390,"302 N Dillwyn Rd, Newark, DE",19711,2017-08-23,"Sold",235000,4,3,1625,6534,446,58,98.6
"1822",794,9366,"4 Carlin Ln, Newark, DE",19713,2017-08-23,"Sold",115000,3,1,1075,7405,446,91,101.333333333333
"1823",10310,17896,"6 Gloucester Ct, Newark, DE",19702,2017-08-23,"Listed for sale",249900,4,2.1,1800,7840,446,49,100.533333333333
"1824",7890,10258,"103 Marta Dr, Newark, DE",19711,2017-08-24,"Sold",210000,3,1.5,1650,6969,447,115,96.8
"1825",7096,12799,"118 Rolling Dr, Newark, DE",19713,2017-08-24,"Sold",202100,3,1,1600,7840,447,73,78.5333333333333
"1826",2218,19651,"220 Fieldstone Ln, Newark, DE",19702,2017-08-24,"Sold",144900,2,2.5,1225,1742,447,104,69.0666666666667
"1827",514,17083,"345 Barley Dr, Newark, DE",19702,2017-08-24,"Listed for sale",159900,2,1.5,1000,1742,447,112,105
"1828",11516,14236,"381 Hobart Dr, Newark, DE",19713,2017-08-24,"Listed for sale",234900,4,1.5,1900,7405,447,54,104
"1829",4107,20406,"455 Stanley Plaza Blvd, Newark, DE",19713,2017-08-24,"Sold",172000,2,3,1350,2178,447,117,70.8
"1830",6649,20435,"5 N Merriment Dr, Newark, DE",19702,2017-08-24,"Sold",170000,3,2,1550,2178,447,85,71.4
"1831",11044,10753,"147 Spruceglen Dr, Newark, DE",19711,2017-08-25,"Listed for sale",251900,4,2,1850,7405,448,63,82.8666666666667
"1832",3555,13378,"19 Myers Rd, Newark, DE",19713,2017-08-25,"Listed for sale",189900,3,1.5,1325,7840,448,39,80.4666666666667
"1833",9136,21980,"238 N Barrington Ct, Newark, DE",19702,2017-08-25,"Sold",239900,3,2.5,1700,5227,448,56,72.6666666666667
"1834",15645,6745,"33 Winding Rd, Newark, DE",19702,2017-08-25,"Sold",420000,4,3.5,3850,7840,448,13,69.8666666666667
"1835",3570,14123,"331 Cobble Creek Curv, Newark, DE",19702,2017-08-25,"Sold",125000,3,2,1325,4356,448,95,71.2666666666667
"1836",8734,17190,"4 Gloucester Ct, Newark, DE",19702,2017-08-25,"Listed for sale",178100,4,2.5,1680,7840,448,66,79.8666666666667
"1837",5350,17433,"42 Three Rivers Dr, Newark, DE",19702,2017-08-25,"Sold",189000,3,2.5,1450,5662,448,76,73.0666666666667
"1838",13811,5028,"6 Sumac Ct, Newark, DE",19702,2017-08-25,"Listed for sale",289900,4,3,2250,7840,448,4,77.2666666666667
"1839",1197,10114,"98 Mercer Dr, Newark, DE",19713,2017-08-25,"Sold",161500,3,1,1125,8712,448,101,75.6666666666667
"1840",8377,22600,"5 Versailles Ct, Newark, DE",19702,2017-08-26,"Listed for sale",192000,3,2.5,1650,2178,449,62,64.6666666666667
"1841",3213,16446,"220 Britain Ct, Newark, DE",19702,2017-08-27,"Sold",140000,2,2.5,1300,2178,450,37,75.2666666666667
"1842",6780,11336,"3 Natalie Ln, Newark, DE",19713,2017-08-27,"Sold",215000,3,1.1,1575,10018,450,45,75.7333333333333
"1843",1880,18873,"118 Council Cir, Newark, DE",19702,2017-08-28,"Listed for sale",159900,3,1.5,1200,3920,451,102,65.8666666666667
"1844",304,9390,"4 Croyden Rd, Newark, DE",19702,2017-08-28,"Listed for sale",175000,3,1,950,10019,451,72,67.4
"1845",9278,15423,"101 Roseman Ct, Newark, DE",19711,2017-08-29,"Sold",210000,3,2.5,1725,3484,452,144,80.6666666666667
"1846",8596,12772,"114 S Skyward Dr, Newark, DE",19713,2017-08-29,"Sold",220000,3,2,1675,8276,452,117,84.6
"1847",3820,10967,"2 Poplar Ave, Newark, DE",19711,2017-08-29,"Sold",150000,2,2,1350,8276,452,88,84.4
"1848",5686,13729,"232 W Edgewater Way, Newark, DE",19702,2017-08-29,"Sold",130000,3,1.1,1475,2613,452,104,83.6666666666667
"1849",9638,19739,"237 Romney Blvd, Newark, DE",19702,2017-08-29,"Sold",279900,4,2.5,1750,6969,452,57,82.6
"1850",3473,11240,"24 Newbrook Rd, Newark, DE",19711,2017-08-29,"Listed for sale",224900,3,1.1,1325,6534,452,170,75
"1851",4149,9626,"54 Kenmar Dr, Newark, DE",19713,2017-08-29,"Listed for sale",195000,3,1,1368,7405,452,279,81.3333333333333
"1852",13900,1863,"56 Fremont Rd, Newark, DE",19711,2017-08-29,"Listed for sale",215000,3,1.5,2275,9583,452,230,94.1333333333333
"1853",13812,5029,"6 Sumac Ct, Newark, DE",19702,2017-08-29,"Sold",271000,4,3,2250,7840,452,4,75.9333333333333
"1854",8691,20757,"901 8th St, Newark, DE",19711,2017-08-29,"Sold",217000,3,3,1675,1675,452,73,73
"1855",10961,8672,"18 Mitchell Cir, Newark, DE",19713,2017-08-30,"Listed for sale",234900,4,2,1850,9147,453,61,95.4666666666667
"1856",5945,12163,"713 S Harmony Rd, Newark, DE",19713,2017-08-30,"Sold",135000,4,1.5,1500,8276,453,49,70.6
"1857",6719,15540,"11 Topaz Dr, Newark, DE",19702,2017-08-31,"Sold",198000,3,2,1566,7405,454,93,73.0666666666667
"1858",11009,10415,"111 Marta Dr, Newark, DE",19711,2017-08-31,"Sold",210000,4,2,1850,7840,454,52,75.6666666666667
"1859",8069,15758,"128 E Green Valley Cir, Newark, DE",19711,2017-08-31,"Sold",208500,3,2.5,1650,3920,454,43,72.2
"1860",1565,19783,"240 Jasmine Ln, Newark, DE",19702,2017-08-31,"Sold",190000,2,3,1150,3920,454,50,70.4666666666667
"1861",13172,1207,"3 Erskine Ct, Newark, DE",19713,2017-08-31,"Sold",213150,4,2,2125,6534,454,106,70.8
"1862",6021,20381,"426 Stanley Plaza Blvd, Newark, DE",19713,2017-08-31,"Sold",199900,3,3,1500,3049,454,60,72.3333333333333
"1863",11529,14915,"8 Erskine Ct, Newark, DE",19713,2017-08-31,"Sold",2e+05,3,1.5,1900,7405,454,63,73.5333333333333
"1864",3432,10160,"1004 Mistover Ln, Newark, DE",19713,2017-09-01,"Sold",165000,3,1.5,1325,8712,455,141,73.3333333333333
"1865",15692,5494,"103 Angela Way, Newark, DE",19702,2017-09-01,"Listed for sale",5e+05,5,3.5,4000,8712,455,90,96.8666666666667
"1866",1507,15749,"125 Fox Dr, Newark, DE",19713,2017-09-01,"Sold",233500,4,2,1150,6534,455,113,73.0666666666667
"1867",10517,21490,"166 Versailles Ct, Newark, DE",19702,2017-09-01,"Sold",178000,3,3,1800,2178,455,87,73
"1868",4537,11042,"205 Madison Dr, Newark, DE",19711,2017-09-01,"Sold",119000,3,1,1400,1742,455,63,70.2666666666667
"1869",11729,11229,"24 Cordele Rd, Newark, DE",19711,2017-09-01,"Sold",242000,4,2.5,1925,7840,455,71,71.2
"1870",8832,11701,"46 Odaniel Ave, Newark, DE",19711,2017-09-01,"Listed for sale",219900,4,3,1700,6534,455,60,97.6
"1871",1165,9711,"61 Martindale Dr, Newark, DE",19713,2017-09-01,"Sold",181500,3,1,1125,6969,455,64,75.2
"1872",13228,5346,"9 New Haven Dr, Newark, DE",19713,2017-09-01,"Sold",285000,4,3,2125,8276,455,74,75.2666666666667
"1873",11012,10541,"115 Caladium Ln, Newark, DE",19711,2017-09-04,"Sold",209900,3,2.5,1850,7840,458,82,77.4666666666667
"1874",4547,12463,"100 Autumn Horseshoe Bnd, Newark, DE",19702,2017-09-05,"Sold",204300,4,2,1400,7840,459,46,74.3333333333333
"1875",12251,21200,"121 Darling St, Newark, DE",19702,2017-09-05,"Sold",215000,3,3,1975,1975,459,82,76.3333333333333
"1876",12107,21357,"14 Deasy Dr, Newark, DE",19702,2017-09-05,"Listed for sale",259500,3,2.5,1950,6534,459,174,101.733333333333
"1877",2882,19356,"168 Melodic Dr, Newark, DE",19713,2017-09-05,"Listed for sale",189900,3,1,1275,6969,459,66,102.533333333333
"1878",4387,20078,"316 Goldsmith Ln, Newark, DE",19702,2017-09-05,"Sold",184000,3,3,1375,2178,459,50,76.8
"1879",10571,22361,"351 Norman Dr, Newark, DE",19702,2017-09-05,"Sold",205000,3,3,1800,2178,459,137,82.6
"1880",6506,17668,"5 Spruce Ct, Newark, DE",19702,2017-09-05,"Listed for sale",249900,3,2.5,1550,6969,459,57,102.133333333333
"1881",3959,14955,"803 Brennen Dr, Newark, DE",19713,2017-09-05,"Sold",115000,3,2,1350,7840,459,29,77.4666666666667
"1882",5726,17944,"603 Brill Ct, Newark, DE",19711,2017-09-06,"Sold",227000,3,2.5,1475,2613,460,37,75.9333333333333
"1883",6270,15038,"827 Broadfield Dr, Newark, DE",19713,2017-09-06,"Sold",234900,4,2,1525,9583,460,79,77
"1884",9803,12445,"10 Spectrum Dr, Newark, DE",19713,2017-09-07,"Listed for sale",249900,5,3,1775,7405,461,85,105.2
"1885",6559,18942,"12 Vinca Dr, Newark, DE",19702,2017-09-07,"Listed for sale",214900,2,2.5,1550,3920,461,102,107.6
"1886",11911,13074,"132 Autumn Horseshoe Bnd, Newark, DE",19702,2017-09-07,"Sold",185000,3,1.5,1950,6969,461,78,72.8
"1887",7484,9760,"7 Mccord Dr, Newark, DE",19713,2017-09-07,"Listed for sale",139500,3,1.5,1625,10018,461,155,117.666666666667
"1888",8592,12740,"1122 Ralph Rd, Newark, DE",19713,2017-09-08,"Sold",220000,3,2,1675,7841,462,64,69.5333333333333
"1889",14433,333,"113 Elm Ave, Newark, DE",19711,2017-09-08,"Listed for sale",295000,4,2.5,2475,8712,462,49,116.8
"1890",14298,588,"155 Brookside Blvd, Newark, DE",19713,2017-09-08,"Sold",152000,4,2,2400,10018,462,156,74.1333333333333
"1891",3204,16279,"201 Britain Ct, Newark, DE",19702,2017-09-08,"Listed for sale",164900,2,3,1300,4791,462,75,115
"1892",9654,21773,"211 Pavin Ct, Newark, DE",19702,2017-09-08,"Listed for sale",209900,3,2.5,1750,2613,462,52,113.666666666667
"1893",1570,19789,"242 Jasmine Ln, Newark, DE",19702,2017-09-08,"Listed for sale",189900,2,1.5,1150,3920,462,59,106.266666666667
"1894",77,17676,"5 Strauss Way, Newark, DE",19702,2017-09-08,"Sold",1e+05,2,1,775,7840,462,58,73.8
"1895",15655,7891,"7 Lynam Lookout Dr, Newark, DE",19702,2017-09-08,"Sold",420000,5,3,3850,8712,462,45,72.0666666666667
"1896",9532,12140,"708 S Harmony Rd, Newark, DE",19713,2017-09-08,"Listed for sale",229900,4,2,1750,8276,462,34,89.9333333333333
"1897",6086,18333,"9 Needleleaf Dr, Newark, DE",19702,2017-09-08,"Listed for sale",242900,3,1.5,1512,10454,462,61,78.6666666666667
"1898",15620,6883,"37 Oklahoma State Dr, Newark, DE",19713,2017-09-09,"Listed for sale",435000,4,3,3700,10018,463,103,81.4666666666667
"1899",4159,20456,"503 Blacksmith Ln, Newark, DE",19702,2017-09-09,"Listed for sale",145000,3,2.5,1368,2178,463,144,85.0666666666667
"1900",3678,20908,"10 Creek Ln, Newark, DE",19702,2017-09-11,"Listed for sale",185000,3,3,1325,1742,465,239,97
"1901",14774,1522,"36 W Stephen Dr, Newark, DE",19713,2017-09-11,"Listed for sale",130000,3,2,2626,9147,465,385,111.066666666667
"1902",87,17570,"5 Archer Way, Newark, DE",19702,2017-09-11,"Sold",142500,2,1,783,7405,465,82,73.2666666666667
"1903",4552,13023,"13 Clipper Ct, Newark, DE",19702,2017-09-12,"Listed for sale",125000,3,2,1400,2614,466,87,112.466666666667
"1904",11170,19604,"22 Cardenti Ct, Newark, DE",19702,2017-09-12,"Listed for sale",210000,3,2.5,1850,2613,466,29,110.6
"1905",10959,20934,"10 E Christina Pl, Newark, DE",19702,2017-09-13,"Sold",186000,2,2,1840,1840,467,180,80.3333333333333
"1906",2765,15406,"101 Medley Dr, Newark, DE",19713,2017-09-13,"Listed for sale",179000,3,2,1275,7840,467,208,118.8
"1907",10009,18783,"112 Gladstone Way, Newark, DE",19702,2017-09-13,"Sold",180000,3,1.5,1775,3484,467,48,78.0666666666667
"1908",3795,10476,"112 Longview Dr, Newark, DE",19711,2017-09-13,"Sold",190000,3,2,1350,7405,467,49,78.2666666666667
"1909",15511,6870,"361 Old Paper Mill Rd, Newark, DE",19711,2017-09-13,"Sold",450000,4,4.5,3432,8276,467,111,80.2
"1910",961,17509,"48 Garvey Ln, Newark, DE",19702,2017-09-13,"Sold",221000,3,1,1100,7840,467,42,79.6666666666667
"1911",15673,7386,"49 Lynam Lookout Dr, Newark, DE",19702,2017-09-13,"Sold",389000,5,3,3875,8712,467,33,72.7333333333333
"1912",11569,17649,"5 Scotch Pine Rd, Newark, DE",19711,2017-09-13,"Listed for sale",289900,3,2.5,1900,6098,467,169,123.266666666667
"1913",3000,8170,"10 Longview Dr, Newark, DE",19711,2017-09-14,"Sold",199900,3,2,1300,7670,468,175,82.4666666666667
"1914",972,17914,"6 Renoir Ter, Newark, DE",19702,2017-09-14,"Listed for sale",169500,3,1,1100,6969,468,92,119.066666666667
"1915",5507,9844,"714 E Chestnut Hill Rd, Newark, DE",19713,2017-09-14,"Listed for sale",2e+05,3,1.5,1475,7840,468,225,130.8
"1916",11533,15194,"916 Rockmoss Ave, Newark, DE",19711,2017-09-14,"Listed for sale",234900,4,1.5,1900,8276,468,46,128.866666666667
"1917",4316,18546,"104 Cannonball Ln, Newark, DE",19702,2017-09-15,"Listed for sale",159900,2,2,1375,2178,469,271,143.466666666667
"1918",3195,15602,"116 Britain Ct, Newark, DE",19702,2017-09-15,"Sold",146000,3,2.5,1300,2178,469,51,83.4
"1919",5534,10829,"16 Malvern Rd, Newark, DE",19713,2017-09-15,"Sold",225000,4,2.5,1475,8276,469,59,82.0666666666667
"1920",5476,8783,"20 Mccord Dr, Newark, DE",19713,2017-09-15,"Sold",199900,4,1.5,1475,8276,469,128,85.4
"1921",11629,21759,"211 Arrowwood Dr, Newark, DE",19713,2017-09-15,"Listed for sale",269999,4,3,1900,10019,469,150,149.533333333333
"1922",7180,13856,"273 Oakfield Dr, Newark, DE",19713,2017-09-15,"Listed for sale",219900,3,1,1600,8712,469,63,151.466666666667
"1923",9864,14057,"303 Hudson Dr, Newark, DE",19711,2017-09-15,"Sold",250000,4,1.5,1775,6969,469,71,85.8666666666667
"1924",14899,6597,"306 Sentinel Ln, Newark, DE",19702,2017-09-15,"Sold",340000,2,2.1,2700,4791,469,56,79.2
"1925",7950,11645,"421 Darwin Dr, Newark, DE",19711,2017-09-15,"Sold",223000,4,2,1650,10018,469,80,80.6666666666667
"1926",1284,12256,"8 Mercer Dr, Newark, DE",19713,2017-09-15,"Sold",183000,3,1,1125,6969,469,91,83.7333333333333
"1927",15638,8073,"84 Lynam Lookout Dr, Newark, DE",19702,2017-09-15,"Sold",390000,5,4,3796,9147,469,98,84.8
"1928",14282,6813,"346 Matthew Flocco Dr, Newark, DE",19713,2017-09-16,"Listed for sale",304900,4,2.5,2375,7840,470,75,152.4
"1929",11252,10277,"104 Garrett Rd, Newark, DE",19713,2017-09-18,"Listed for sale",114900,3,2,1875,8712,472,121,153.6
"1930",5845,8282,"11 Merry Rd, Newark, DE",19713,2017-09-18,"Listed for sale",185000,4,2,1500,7405,472,95,150.333333333333
"1931",10521,21584,"18 Red Sunset Dr, Newark, DE",19702,2017-09-18,"Listed for sale",315900,4,2.5,1800,7840,472,73,139.266666666667
"1932",5200,10991,"201 Hull Ave, Newark, DE",19711,2017-09-18,"Sold",179985,4,2,1450,9148,472,151,82.8666666666667
"1933",9131,21882,"23 Sir Thomas Ln, Newark, DE",19702,2017-09-18,"Sold",220000,3,2.5,1700,4791,472,54,83.2666666666667
"1934",11655,22339,"343 Shannonbridge Dr, Hockessin, DE",19707,2017-09-18,"Listed for sale",289900,2,2,1900,2613,472,81,119
"1935",8047,14678,"6 Myers Rd, Newark, DE",19713,2017-09-18,"Listed for sale",234900,3,1.1,1650,7840,472,60,117.2
"1936",11277,11945,"602 Webb Rd, Newark, DE",19711,2017-09-18,"Listed for sale",224900,4,2,1875,7840,472,224,130.2
